CAUSE,DT,AGE,SEX,RACECOLOR,DEATH_COUNT,DEATH_RATE,DEATHS_STANDARDIZED,DEATHS_STANDARDIZED_BR
X959,2018-11-03,"[40.0, 45.0)",Male,Brown,1,0.2664009760931764,0.21142934610569555,0.293929076956138
X959,2018-11-04,"[30.0, 35.0)",Male,Brown,1,0.2664009760931764,0.1454789078708914,0.24745962228838628
X959,2018-11-09,"[15.0, 20.0)",Male,Brown,1,0.2664009760931764,0.12364289245947109,0.2331657666000706
X959,2018-11-09,"[20.0, 25.0)",Male,Brown,1,0.2664009760931764,0.12437020359158563,0.23610439449826617
X959,2018-11-09,"[25.0, 30.0)",Male,Brown,1,0.2664009760931764,0.12560159174595775,0.23422184828786205
X959,2018-11-09,"[35.0, 40.0)",Male,Brown,1,0.2664009760931764,0.18122515380488188,0.27020670432307886
X959,2018-11-09,"[45.0, 50.0)",Male,Brown,1,0.2664009760931764,0.2557613057730188,0.32011085030551034
X959,2018-11-11,"[30.0, 35.0)",Male,Brown,1,0.2664009760931764,0.1454789078708914,0.24745962228838628
X959,2018-11-15,"[25.0, 30.0)",Male,Brown,1,0.2664009760931764,0.12560159174595775,0.23422184828786205
X959,2018-11-18,"[15.0, 20.0)",Male,Brown,1,0.2664009760931764,0.12364289245947109,0.2331657666000706
X959,2018-11-21,"[35.0, 40.0)",Male,Brown,1,0.2664009760931764,0.18122515380488188,0.27020670432307886
X959,2018-11-23,"[25.0, 30.0)",Male,Brown,1,0.2664009760931764,0.12560159174595775,0.23422184828786205
X959,2018-11-25,"[15.0, 20.0)",Male,Brown,1,0.2664009760931764,0.12364289245947109,0.2331657666000706
X959,2018-11-25,"[30.0, 35.0)",Male,Brown,1,0.2664009760931764,0.1454789078708914,0.24745962228838628
X959,2018-11-30,"[20.0, 25.0)",Male,Brown,1,0.2664009760931764,0.12437020359158563,0.23610439449826617
X959,2018-12-06,"[15.0, 20.0)",Male,Brown,1,0.2664009760931764,0.12364289245947109,0.2331657666000706
X959,2018-12-06,"[25.0, 30.0)",Male,Brown,1,0.2664009760931764,0.12560159174595775,0.23422184828786205
X959,2018-12-07,"[15.0, 20.0)",Male,Brown,1,0.2664009760931764,0.12364289245947109,0.2331657666000706
X959,2018-12-08,"[35.0, 40.0)",Male,Brown,1,0.2664009760931764,0.18122515380488188,0.27020670432307886
X959,2018-12-09,"[20.0, 25.0)",Male,Brown,1,0.2664009760931764,0.12437020359158563,0.23610439449826617
X959,2018-12-14,"[15.0, 20.0)",Female,Brown,1,0.2664009760931764,0.11967698836171448,0.22216836119468678
